點位編號,緯度,經度,點位座標,設備車道數,車道數,電號,用電地址,收費月份,用電度數,應繳總金額,繳費狀況,繳費期限,代收截止日,饋線別,停電組別,計費期間(起),計費期間(訖),收費日期,收費戶區,戶名,通訊地址,統編,上次抄表日,本次抄表日,下次抄表日,代繳帳號,下次收費日,終契日期,停電日期,停電日數,服務所,行業別,電燈用途別,電價種類,時間種類,扣款日,本期碳排量,去年全年平均電價,當期每度平均電價,查核碼,去年下期用電日數,計費度數－經常（尖峰）度數,上期預繳餘額,去年同期用電日數,調整係數（％）,功率因數調整費,基本電費（約定）,基本電費（非約定）,經常（尖峰）需量,離峰需量,本期預繳餘額,稅前應繳總金額,平均用電度數,用電超出比例,加〈減〉收金額,停電扣減金額,電價調整金額,計費度數－週六半尖峰度數,週六半尖峰需量,去年同期應繳總金額,去年同期用電度數,營業稅,功率因數（％）,計費度數－離峰度數,經常（尖峰）契約,底度,電子帳單優惠減收金額,去年下期用電度數,流動電費,遲付費用,本期用電日數,收費區,維運站,備註,資料提供
03F3259S,23.244994,120.367378,"N23°14'41.98""  E120°22'2.56""",4,3,20-49-5976-10-4,台南市後潭高分２８左２右４Ｃ３旁（國三南下３２５．９公里處）,11309,3425,14566,已繳,1131014,1131118,VJ24,B,1130716,1130917,1130924,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130716,113年09月18日,113年11月18日,000100100******,113年11月22日, , ,0,　,無,G08,表燈營業用,非時間電價,113年10月16日,1692,無,無,655,59,3425,無,62,無,無,無,無,無,無,無,13872.0元,1704,101,無,無,無,無,無,13549元,3372,694.0元,無,無,無,40,-10.0元,3210,14576.0元,無,64,03F-325.9S,南區新市,,phase 1
03F3259S,23.244994,120.367378,"N23°14'41.98""  E120°22'2.56""",4,3,20-49-5976-10-4,台南市後潭高分２８左２右４Ｃ３旁（國三南下３２５．９公里處）,11311,3237,11274,已繳,1131212,1140115,VJ24,B,1130918,1131117,1131122,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130918,113年11月18日,114年01月15日,000100100******,114年01月21日, , ,0,　,無,G08,表燈營業用,非時間電價,113年12月16日,1599,無,3.49,654,66,3237,無,59,無,無,無,無,無,無,無,10737.0元,1621,100,無,無,無,無,無,10890元,3210,537.0元,無,無,無,40,-10.0元,3465,11283.7元,無,61,03F-325.9S,南區新市,,phase 1
03F3307N,23.203275,120.355461,"N23°12'11.79""  E120°21'19.66""",4,3,20-52-3405-60-5,台南市官田區湖山１４０左３０旁（國三北上３３０．７５公里處）,11306,3408,12448,已繳,1130716,1130819,VG21,A,1130417,1130617,1130626,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130417,113年06月18日,113年08月19日,000100100******,113年08月23日, , ,0,　,無,B21,表燈營業用,非時間電價,113年07月16日,1687,無,無,854,59,3408,無,56,無,無,無,無,無,無,無,11855.0元,1241,175,無,無,無,無,無,10177元,3126,593.0元,無,無,無,40,-10.0元,3331,12457.9元,無,62,03F-330.7N,南區新市,,phase 1
03F3307N,23.203275,120.355461,"N23°12'11.79""  E120°21'19.66""",4,3,20-52-3405-60-5,台南市官田區湖山１４０左３０旁（國三北上３３０．７５公里處）,11308,3464,14842,已繳,1130912,1131018,VG21,A,1130618,1130818,1130823,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130618,113年08月19日,113年10月18日,000100100******,113年10月24日, , ,0,　,無,B21,表燈營業用,非時間電價,113年09月16日,1711,無,無,56,66,3464,無,59,無,無,無,無,無,無,無,14135.0元,1450,139,無,無,無,無,無,11921元,3331,707.0元,無,無,無,40,-10.0元,3727,14852.1元,無,62,03F-330.7N,南區新市,,phase 1
03F3307N,23.203275,120.355461,"N23°12'11.79""  E120°21'19.66""",4,3,20-52-3405-60-5,台南市官田區湖山１４０左３０旁（國三北上３３０．７５公里處）,11310,3302,12961,已繳,1131113,1131218,VG21,A,1130819,1131017,1131024,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130819,113年10月18日,113年12月18日,000100100******,113年12月24日, , ,0,　,無,B21,表燈營業用,非時間電價,113年11月16日,1631,無,3.93,355,58,3302,無,66,無,無,無,無,無,無,無,12344.0元,1285,157,無,無,無,無,無,16557元,3727,617.0元,無,無,無,40,-10.0元,3298,12970.9元,無,60,03F-330.7N,南區新市,,phase 1
03F3307N,23.203275,120.355461,"N23°12'11.79""  E120°21'19.66""",4,3,20-52-3405-60-5,台南市官田區湖山１４０左３０旁（國三北上３３０．７５公里處）,11312,3241,10765,已繳,1140113,1140217,VG21,A,1131018,1131217,1131224,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1131018,113年12月18日,114年02月17日,000100100******,114年02月21日, , ,0,　,無,B21,表燈營業用,非時間電價,114年01月16日,1601,無,3.33,555,68,3241,無,58,無,無,無,無,無,無,無,10252.0元,1107,193,無,無,無,無,無,10596元,3298,513.0元,無,無,無,40,-10.0元,3692,10774.7元,無,61,03F-330.7N,南區新市,,phase 1
01F3083N,23.140751,120.23327,"N23°08'26.7"" E120°13'59.8""",4,3,20-71-0112-70-0,台南市麻豆區謝厝寮段中民高枝２６斜對面（國一北上３０８．３５,11307,3468,13278,已繳,1130723,1130829,VF23,F,1130429,1130626,1130703,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130429,113年06月27日,113年08月29日,000100100******,113年09月04日, , ,0,　,無,B21,表燈營業用,非時間電價,113年07月23日,1717,無,無,357,60,3468,無,61,無,無,無,無,無,無,無,12646.0元,1663,109,無,-1.6元,無,無,無,10860元,3169,632.0元,無,無,無,40,-10.0元,1831,13289.9元,無,59,01F-308.3N,南區新市,,phase 1
01F3083N,23.140751,120.23327,"N23°08'26.7"" E120°13'59.8""",4,3,20-71-0112-70-0,台南市麻豆區謝厝寮段中民高枝２６斜對面（國一北上３０８．３５,11309,3675,16336,已繳,1130924,1131030,VF23,F,1130627,1130828,1130904,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130627,113年08月29日,113年10月30日,000100100******,113年11月05日, , ,0,　,無,B21,表燈營業用,非時間電價,113年09月23日,1816,無,無,556,61,3675,無,60,無,無,無,無,無,無,無,15558.0元,1955,88,無,無,無,無,無,6119元,1831,778.0元,無,無,無,40,-10.0元,2521,16346.0元,無,63,01F-308.3N,南區新市,,phase 1
01F3083N,23.140751,120.23327,"N23°08'26.7"" E120°13'59.8""",4,3,20-71-0112-70-0,台南市麻豆區謝厝寮段中民高枝２６斜對面（國一北上３０８．３５,11311,3476,13591,已繳,1131125,1131227,VF23,F,1130829,1131029,1131105,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130829,113年10月30日,113年12月27日,000100100******,114年01月06日, , ,0,　,無,B21,表燈營業用,非時間電價,113年11月23日,1717,無,3.92,652,63,3476,無,61,無,無,無,無,無,無,無,12944.0元,1821,91,無,無,無,無,無,8401元,2521,647.0元,無,無,無,40,-10.0元,3015,13601.3元,無,62,01F-308.3N,南區新市,,phase 1
01F3083N,23.140751,120.23327,"N23°08'26.7"" E120°13'59.8""",4,3,20-71-0112-70-0,台南市麻豆區謝厝寮段中民高枝２６斜對面（國一北上３０８．３５,11401,3184,10448,已繳,1140126,1140225,VF23,F,1131030,1131226,1140106,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1131030,113年12月27日,114年02月25日,000100100******,114年03月05日, , ,0,　,無,B21,表燈營業用,非時間電價,114年01月23日,1573,無,3.29,550,61,3184,無,63,無,無,無,無,無,無,無,9950.0元,1381,131,無,無,無,無,無,9125元,3015,498.0元,無,無,無,40,-10.0元,3248,10457.8元,無,58,01F-308.3N,南區新市,,phase 1
01F3019N,23.197286,120.236422,"N23°11'50.23""  E120°14'11.12""",4,3,20-72-2641-27-1,台南市麻豆區北勢段北勢高幹４８右１３斜對面,11306,3495,12141,已繳,1130701,1130802,VF26,F,1130328,1130528,1130611,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130328,113年05月29日,113年08月02日,000100100******,113年08月08日, , ,0,　,無,G08,表燈營業用,非時間電價,113年06月23日,1730,無,無,752,61,3495,無,59,無,無,無,無,無,無,無,11563.0元,1749,100,無,無,無,無,無,10718元,3322,578.0元,無,無,無,40,-10.0元,3438,12151.1元,無,62,01F-301.9N,南區新市,,phase 1
01F3019N,23.197286,120.236422,"N23°11'50.23""  E120°14'11.12""",4,3,20-72-2641-27-1,台南市麻豆區北勢段北勢高幹４８右１３斜對面,11308,3716,16478,已繳,1130828,1131002,VF26,F,1130529,1130801,1130808,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130529,113年08月02日,113年10月02日,000100100******,113年10月08日, , ,0,　,無,G08,表燈營業用,非時間電價,113年08月23日,1836,無,無,255,61,3716,無,61,無,無,無,無,無,無,無,15693.0元,2050,81,無,無,無,無,無,13725元,3438,785.0元,無,無,無,40,-10.0元,3346,16487.6元,無,65,01F-301.9N,南區新市,,phase 1
01F3019N,23.197286,120.236422,"N23°11'50.23""  E120°14'11.12""",4,3,20-72-2641-27-1,台南市麻豆區北勢段北勢高幹４８右１３斜對面,11310,3611,15833,已繳,1131028,1131203,VF26,F,1130802,1131001,1131008,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130802,113年10月02日,113年12月03日,000100100******,113年12月09日, , ,0,　,無,G08,表燈營業用,非時間電價,113年10月23日,1784,無,4.39,256,63,3611,無,61,無,無,無,無,無,無,無,15079.0元,2049,76,無,無,無,無,無,13377元,3346,754.0元,無,無,無,40,-10.0元,3363,15842.7元,無,61,01F-301.9N,南區新市,,phase 1
01F3019N,23.197286,120.236422,"N23°11'50.23""  E120°14'11.12""",4,3,20-72-2641-27-1,台南市麻豆區北勢段北勢高幹４８右１３斜對面,11312,3486,12125,已繳,1131229,1140203,VF26,F,1131002,1131202,1131209,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1131002,113年12月03日,114年02月03日,000100100******,114年02月07日, , ,0,　,無,G08,表燈營業用,非時間電價,113年12月23日,1722,無,3.49,956,60,3486,無,63,無,無,無,無,無,無,無,11548.0元,1590,119,-1.7元,無,無,無,無,11178元,3363,577.0元,無,無,無,40,-10.0元,3403,12136.9元,無,62,01F-301.9N,南區新市,,phase 1
03F3187N,23.296692,120.404164,"N23°17'48.09""  E120°24'14.99""",4,3,20-79-5350-74-2,台南市東山區科里枋林高幹３９號（國三北上３１８．７５公里處）,11306,3148,10248,已繳,1130702,1130805,VJ31,H,1130401,1130529,1130612,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130401,113年05月30日,113年08月05日,000100100******,113年08月09日, , ,0,　,無,G08,表燈營業用,非時間電價,113年07月01日,1558,無,無,54,59,3148,無,61,無,無,無,無,無,無,無,9760.0元,1639,92,無,無,無,無,無,9029元,2995,488.0元,無,無,無,40,-10.0元,3340,10257.6元,無,59,03F-318.7N,南區新市,,phase 1
03F3187N,23.296692,120.404164,"N23°17'48.09""  E120°24'14.99""",4,3,20-79-5350-74-2,台南市東山區科里枋林高幹３９號（國三北上３１８．７５公里處）,11308,3340,13885,已繳,1130829,1131003,VJ31,H,1130530,1130804,1130809,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130530,113年08月05日,113年10月03日,000100100******,113年10月09日, , ,0,　,無,G08,表燈營業用,非時間電價,113年09月01日,1650,無,無,455,61,3340,無,59,無,無,無,無,無,無,無,13224.0元,2285,46,無,無,無,無,無,13209元,3340,661.0元,無,無,無,40,-10.0元,3141,13895.1元,無,67,03F-318.7N,南區新市,,phase 1
03F3187N,23.296692,120.404164,"N23°17'48.09""  E120°24'14.99""",4,3,20-79-5350-74-2,台南市東山區科里枋林高幹３９號（國三北上３１８．７５公里處）,11310,3244,13200,已繳,1131029,1131204,VJ31,H,1130805,1131002,1131009,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130805,113年10月03日,113年12月04日,000100100******,113年12月10日, , ,0,　,無,G08,表燈營業用,非時間電價,113年11月01日,1603,無,4.08,956,63,3244,無,61,無,無,無,無,無,無,無,12571.0元,2948,10,無,無,無,無,無,12020元,3141,629.0元,無,無,無,40,-10.0元,3261,13209.6元,無,59,03F-318.7N,南區新市,,phase 1
03F3187N,23.296692,120.404164,"N23°17'48.09""  E120°24'14.99""",4,3,20-79-5350-74-2,台南市東山區科里枋林高幹３９號（國三北上３１８．７５公里處）,11312,3141,10209,已繳,1131230,1140204,VJ31,H,1131003,1131203,1131210,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1131003,113年12月04日,114年02月04日,000100100******,114年02月08日, , ,0,　,無,G08,表燈營業用,非時間電價,114年01月01日,1552,無,3.26,656,62,3141,無,63,無,無,無,無,無,無,無,9723.0元,1991,58,無,無,無,無,無,10595元,3261,486.0元,無,無,無,40,-10.0元,3063,10218.7元,無,62,03F-318.7N,南區新市,,phase 1
03F3211S,23.279281,120.390253,"N23°16'45.41""  E120°23'24.91""",4,3,20-80-2001-48-2,台南市柳營區旭山里白六高幹２２７右８右５旁,11306,3492,12297,已繳,1130703,1130806,VJ25,H,1130402,1130603,1130613,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130402,113年06月04日,113年08月06日,000100100******,113年08月12日, , ,0,　,無,G08,表燈營業用,非時間電價,113年07月01日,1729,無,無,354,59,3492,無,61,無,無,無,無,無,無,無,11711.0元,1061,229,無,無,無,無,無,10569元,3293,586.0元,無,無,無,40,-10.0元,3652,12307.4元,無,63,03F-321.1S,南區新市,,phase 1
03F3211S,23.279281,120.390253,"N23°16'45.41""  E120°23'24.91""",4,3,20-80-2001-48-2,台南市柳營區旭山里白六高幹２２７右８右５旁,11308,3409,14453,已繳,1130901,1131004,VJ25,H,1130604,1130805,1130812,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130604,113年08月06日,113年10月04日,000100100******,113年10月11日, , ,0,　,無,G08,表燈營業用,非時間電價,113年09月01日,1684,無,無,453,61,3409,無,59,無,無,無,無,無,無,無,13765.0元,1173,191,無,無,無,無,無,15303元,3652,688.0元,無,無,無,40,-10.0元,3427,14462.7元,無,63,03F-321.1S,南區新市,,phase 1
03F3211S,23.279281,120.390253,"N23°16'45.41""  E120°23'24.91""",4,3,20-80-2001-48-2,台南市柳營區旭山里白六高幹２２７右８右５旁,11310,3233,13080,已繳,1131031,1131205,VJ25,H,1130806,1131003,1131011,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130806,113年10月04日,113年12月05日,000100100******,113年12月11日, , ,0,　,無,G08,表燈營業用,非時間電價,113年11月01日,1597,無,4.05,155,63,3233,無,61,無,無,無,無,無,無,無,12457.0元,1042,210,無,無,無,無,無,13914元,3427,623.0元,無,無,無,40,-10.0元,3419,13090.2元,無,59,03F-321.1S,南區新市,,phase 1
03F3211S,23.279281,120.390253,"N23°16'45.41""  E120°23'24.91""",4,3,20-80-2001-48-2,台南市柳營區旭山里白六高幹２２７右８右５旁,11312,3279,10976,已繳,1131231,1140205,VJ25,H,1131004,1131204,1131211,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1131004,113年12月05日,114年02月05日,000100100******,114年02月10日, , ,0,　,無,G08,表燈營業用,非時間電價,114年01月01日,1620,無,3.36,156,62,3279,無,63,無,無,無,無,無,無,無,10453.0元,1049,213,無,無,無,無,無,11393元,3419,523.0元,無,無,無,40,-10.0元,3196,10986.0元,無,62,03F-321.1S,南區新市,,phase 1
01F2930S,23.272589,120.265769,"N23° 16'21.32""  E120° 15'56.77""",4,3,20-86-7215-41-0,台南市新營區鐵線橋段秀姑高幹４０右２（國一南下２９３．０３Ｋ,11306,3428,12612,已繳,1130717,1130820,VH22,D,1130418,1130618,1130627,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130418,113年06月19日,113年08月20日,000100100******,113年08月26日, , ,0,　,無,G08,表燈營業用,非時間電價,113年07月16日,1697,無,無,754,61,3428,無,56,無,無,無,無,無,無,無,12011.0元,971,253,無,無,無,無,無,9797元,3050,601.0元,無,無,無,40,-10.0元,3312,12622.3元,無,62,01F-293.0S,南區新市,,phase 1
01F2930S,23.272589,120.265769,"N23° 16'21.32""  E120° 15'56.77""",4,3,20-86-7215-41-0,台南市新營區鐵線橋段秀姑高幹４０右２（國一南下２９３．０３Ｋ,11308,3539,15373,已繳,1130915,1131021,VH22,D,1130619,1130819,1130826,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130619,113年08月20日,113年10月21日,000100100******,113年10月25日, , ,0,　,無,G08,表燈營業用,非時間電價,113年09月16日,1748,無,無,956,64,3539,無,61,無,無,無,無,無,無,無,14641.0元,1107,220,無,無,無,無,無,13152元,3312,732.0元,無,無,無,40,-10.0元,3608,15383.1元,無,62,01F-293.0S,南區新市,,phase 1
01F2930S,23.272589,120.265769,"N23° 16'21.32""  E120° 15'56.77""",4,3,20-86-7215-41-0,台南市新營區鐵線橋段秀姑高幹４０右２（國一南下２９３．０３Ｋ,11310,3255,12550,已繳,1131114,1131219,VH22,D,1130820,1131020,1131025,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130820,113年10月21日,113年12月19日,000100100******,113年12月25日, , ,0,　,無,G08,表燈營業用,非時間電價,113年11月16日,1608,無,3.86,255,58,3255,無,64,無,無,無,無,無,無,無,11952.0元,963,238,無,無,無,無,無,14386元,3608,598.0元,無,無,無,40,-10.0元,3120,12559.5元,無,62,01F-293.0S,南區新市,,phase 1
01F2930S,23.272589,120.265769,"N23° 16'21.32""  E120° 15'56.77""",4,3,20-86-7215-41-0,台南市新營區鐵線橋段秀姑高幹４０右２（國一南下２９３．０３Ｋ,11312,3225,10676,已繳,1140114,1140218,VH22,D,1131021,1131218,1131225,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1131021,113年12月19日,114年02月18日,000100100******,114年02月24日, , ,0,　,無,G08,表燈營業用,非時間電價,114年01月16日,1593,無,3.32,655,68,3225,無,58,無,無,無,無,無,無,無,10168.0元,871,270,無,無,無,無,無,9671元,3120,508.0元,無,無,無,40,-10.0元,3497,10685.8元,無,59,01F-293.0S,南區新市,,phase 1
#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,20-88-4498-93-0,台南市後壁區長短樹里藥店口５５－１０號２樓部份,11305,743,3451,已繳,1130528,1130606,VE28,B,1130408,1130508,1130515,WZB0,遠通電收股份有限公司  徐旭東,新北市板橋區新站路１６號１５樓,98770235,1130408,113年05月09日,113年06月06日,000100100******,113年06月17日, , ,0,　,企業總管理機構(701), ,電力需量營業用,非時間電價,113年05月23日,368,無,無,922,28,743,無,28,無,無,1039.2元,無,2,無,無,3287.0元,無,無,無,無,無,無,無,2768元,621,164.0元,無,無,6,無,-10.0元,662,2422.1元,無,31,新營作業室,南區新市,,Phase 1
#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,20-88-4498-93-0,台南市後壁區長短樹里藥店口５５－１０號２樓部份,11306,781,3689,已繳,1130630,1130708,VE28,B,1130509,1130605,1130617,WZB0,遠通電收股份有限公司  徐旭東,新北市板橋區新站路１６號１５樓,98770235,1130509,113年06月06日,113年07月08日,000100100******,113年07月12日, , ,0,　,企業總管理機構(701), ,電力需量營業用,非時間電價,113年06月23日,387,無,無,921,32,781,無,28,無,無,1127.4元,無,1,無,無,3513.0元,無,無,無,無,無,無,無,2924元,662,176.0元,無,無,6,無,-10.0元,884,2571.1元,無,28,新營作業室,南區新市,,phase 1
#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,20-88-4498-93-0,台南市後壁區長短樹里藥店口５５－１０號２樓部份,11307,892,4476,已繳,1130725,1130808,VE28,B,1130606,1130707,1130712,WZB0,遠通電收股份有限公司  徐旭東,新北市板橋區新站路１６號１５樓,98770235,1130606,113年07月08日,113年08月08日,000100100******,113年08月14日, , ,0,　,企業總管理機構(701), ,電力需量營業用,非時間電價,113年07月23日,442,無,無,627,29,892,無,32,無,無,1417.2元,無,1,無,無,4263.0元,無,無,無,無,無,無,無,4015元,884,213.0元,無,無,6,無,-10.0元,786,3068.4元,無,32,新營作業室,南區新市,,phase 1
